timepoint_id,timepoint_code,timepoint_name,timepoint_desc,timepoint_lat,timepoint_lon,zone_id,timepoint_url,location_type,parent_station,timepoint_timezone,wheelchair_boarding
2005,3881,"Hummer Rd and Walton La",,38.841429,-77.207250,,,,,,1
2006,1778,"Dranesville Rd and Woodson Dr",,39.009480,-77.374580,,,,,,1
2007,3224,"Rolling Rd and Northumberland Rd",,38.730830,-77.209220,,,,,,1
2008,1872,"Franklin Farm Rd and Hidden Meadow Dr",,38.907048,-77.408519,,,,,,1
2009,6232,"Cedar and Amanda Pl",,38.887691,-77.242676,,,,,,1
2010,4271,"Stone Rd and Billingsgate La",,38.845960,-77.453750,,,,,,1
2011,1900,"Fort Hunt Rd and Hunting Cove Pl",,38.785195,-77.061248,,,,,,1
2012,3195,"Richmond Hwy and Woodlawn Ter",,38.751430,-77.083390,,,,,,0
2014,2983,"Old Reston Ave and Stratford Pl",,38.958050,-77.352310,,,,,,1
2015,3600,"Reston Hospital Center",,38.961240,-77.362760,,,,,,1
2016,2437,"Hunters Woods Village Ctr",,38.937480,-77.362070,,,,,,1
2017,3795,"Wiehle Ave and Chestnut Grove Sq",,38.955020,-77.334510,,,,,,1
2018,4122,"Braddock Rd and Pickwick Rd",,38.835282,-77.420682,,,,,,1
2019,3677,"Twinbrook Rd and Heathwood Ct",,38.814180,-77.275160,,,,,,1
2020,2984,"Old Reston Ave and Washngtn + Old Dominion Tr",,38.955860,-77.351670,,,,,,1
2021,4160,"Country Creek Rd and Rensselaer Ct",,38.878180,-77.278922,,,,,,1
2022,3189,"Richmond Hwy and Belford Dr",,38.743933,-77.084108,,,,,,0
2024,2856,"Newington Forest Ave and Summer Breeze La",,38.740430,-77.240190,,,,,,1
2025,3034,"The Parkway and Telegraph Rd",,38.784760,-77.095130,,,,,,1
2026,673,"Lawrence St and Russell Rd",,38.739900,-77.105380,,,,,,1
2027,1327,"Beulah St and Springfield Pkwy",,38.764193,-77.156374,,,,,,1
2028,919,"Fort Hunt Rd and Quander Rd",,38.764690,-77.060400,,,,,,1
2029,1623,"Colts Neck Rd and Colts Neck Ct",,38.943330,-77.357990,,,,,,1
2030,3965,"Sunrise Valley Dr and Centreville Rd",,38.952970,-77.410000,,,,,,1
2031,3021,"The Parkway and Prospect Ter",,38.776730,-77.098600,,,,,,1
2032,2561,"Lawyers Rd and Steeplechase Dr",,38.923830,-77.362671,,,,,,1
2034,4163,"Conference Center Dr and Stonecroft Blvd",,38.880290,-77.459049,,,,,,1
2036,3878,"Herndon Pkwy and Reneau Way",,38.970171,-77.369777,,,,,,1
2037,1599,"Centreville Rd and Mcnair Farms Dr",,38.945199,-77.413296,,,,,,1
2038,4278,"Stone Rd and Braddock Rd",,38.852709,-77.451312,,,,,,1
2039,2927,"Nutley St and Kingsley Rd",,38.884000,-77.268320,,,,,,1
2040,1330,"Becontree La and Becontree La",,38.966290,-77.329010,,,,,,1
2041,2688,"Leesburg Pike and Towlston Rd",,38.951630,-77.265190,,,,,,1
2042,3190,"Richmond Hwy and South Kings Hwy",,38.781030,-77.079080,,,,,,0
2043,4096,"Fair Lakes Pkwy and Rippling Pond Dr",,38.861711,-77.402410,,,,,,1
2044,1774,"Dranesville Rd and Third St",,38.981550,-77.378660,,,,,,1
2045,3835,"Worldgate Dr and Van Buren St",,38.954880,-77.389423,,,,,,1
2046,3491,"Sunrise Valley Dr and Barton Hill Rd",,38.940948,-77.324584,,,,,,1
2047,2986,"Ox Tr and Joseph Siewick Dr",,38.888250,-77.379320,,,,,,1
2048,1998,"Frying Pan Rd and Fieldcreek Dr",,38.943440,-77.402160,,,,,,1
2049,5668,"Lewinsville Rd and Falstaff Rd",,38.941035,-77.225710,,,,,,1
2050,5437,"Westmoreland and Van Fleet",,38.917721,-77.179410,,,,,,0
2051,4113,"Avion Pkwy and Virginia Mallory Dr",,38.908043,-77.454660,,,,,,1
2052,3154,"Rose Hill Dr and Greenhaven Pl",,38.785332,-77.120908,,,,,,1
2053,2629,"Lee Jackson Hwy and Fair Ridge Dr",,38.869894,-77.369098,,,,,,1
2054,860,"Little River and Beauregard",,38.818810,-77.144280,,,,,,0
2055,3830,"Worldgate Dr and Highcourt La",,38.955170,-77.392126,,,,,,1
2056,5278,"Little River Tnpk and Backlick R",,38.829892,-77.193519,,,,,,0
2057,3183,"Richmond Hwy and Sacramento Dr",,38.720306,-77.125954,,,,,,0
2058,3516,"Sunrise Valley Dr and Merrybrook Dr",,38.956630,-77.423690,,,,,,1
2060,3507,"Sunrise Valley Dr and Cornelia Rd",,38.949720,-77.397269,,,,,,1
2061,1681,"6883 Commercial Dr",,38.801170,-77.180040,,,,,,1
2062,2073,"Gallows Rd and Bright Meadows La",,38.890970,-77.225570,,,,,,1
2063,3373,"S Lakes Dr and Escalante Ct",,38.940760,-77.357058,,,,,,1
2064,1246,"Armstrong St and University Dr",,38.841461,-77.307908,,,,,,1
2066,5294,"Braddock Rd and Red Fox Dr (West)",,38.811000,-77.257770,,,,,,1
2067,2466,"Jones Branch Dr and Westbranch Dr",,38.931557,-77.218885,,,,,,1
2068,1689,"Coppermine Rd and Mcnair Farms Dr",,38.947590,-77.410910,,,,,,1
2069,937,"Fort Hunt Rd and Rollins Dr",,38.763250,-77.059780,,,,,,1
2070,4283,"14120 Sullyfield Cir",,38.894448,-77.436539,,,,,,1
2073,702,"Huntington Ave and Fifer Dr",,38.793440,-77.069210,,,,,,0
2074,3885,"Inova Fair Oaks Hospital",,38.885414,-77.380251,,,,,,1
2075,2105,"Gallows Rd and Madrillon Rd",,38.911112,-77.225426,,,,,,1
2076,1176,"Fordson Rd and Richmond Hwy",,38.750881,-77.084199,,,,,,1
2077,3599,"Town Ctr Pkwy and Edgewater Pond Rd",,38.963650,-77.361410,,,,,,1
2078,1880,"Franklin Farm Rd and Stone Heather Dr",,38.907660,-77.410080,,,,,,1
2079,1786,"Dulles Technology Dr and Sunrise Valley Dr",,38.953100,-77.413150,,,,,,1
2080,6172,"Wall Rd and Centreville Rd",,38.915485,-77.420526,,,,,,1
2081,3745,"Vernon View Dr and River Farm Dr",,38.710940,-77.062280,,,,,,1
2082,2721,"Maple Ave and East St",,38.909450,-77.255480,,,,,,1
2083,3094,"Pohick Rd and Newington Forest Ave",,38.743690,-77.239600,,,,,,1
2084,3443,"Springer Dr and Berger Pl",,38.962917,-77.404578,,,,,,1
2085,3161,"Richmond Hwy and Highland Ln",,38.724610,-77.117220,,,,,,0
2086,2730,"Malcolm Rd and Oak Vale Ct",,38.899189,-77.282489,,,,,,1
2087,3403,"Spring Mall and Junction",,38.771310,-77.174570,,,,,,0
2088,2637,"Lake Newport Rd and Arbor Glen Way",,38.977885,-77.352054,,,,,,1
2089,2227,"Glade Dr and Tumbletree Way",,38.925612,-77.340178,,,,,,1
2090,1307,"Baron Cameron Ave and Hunter Gate Way",,38.976570,-77.316390,,,,,,1
2091,4050,"Lee Rd and Chantilly Crossing Ctr",,38.897884,-77.447077,,,,,,1
2092,2713,"Lorton Station Blvd and Old Beech Ct",,38.705850,-77.211120,,,,,,1
2093,2678,"Lake Pleasant Dr and Saint Dennis Dr",,38.741960,-77.217900,,,,,,1
2094,962,"Fort Hunt Rd and Oakbrooke Ave",,38.734990,-77.055200,,,,,,1
2095,5994,"John Marr Dr and Little River Tpke",,38.829027,-77.190157,,,,,,1
2096,2167,"Glade Dr and Rosedown Dr",,38.942500,-77.372390,,,,,,1
2097,3090,"Pohick Rd and Magic Leaf Rd",,38.740570,-77.231470,,,,,,1
2098,3890,"Leesburg Pike and Middleton Ridge Rd",,38.961540,-77.279870,,,,,,1
2099,3573,"Seven Woods Dr and El Cerrito Pl",,38.738180,-77.098420,,,,,,1
2100,967,"Fort Hunt Rd and Old Stage Rd",,38.725160,-77.059500,,,,,,1
2101,3945,"Pohick Rd and Waldren Dr",,38.715237,-77.204965,,,,,,0
2102,2497,"Kinross Cir and Glen Taylor La (East)",,38.917950,-77.407980,,,,,,1
2103,2698,"Little River Tnpk and Markham St",,38.831550,-77.201680,,,,,,0
2104,3217,"Saratoga Shopping Ctr",,38.740080,-77.211520,,,,,,1
2105,5895,"White Granite Dr and Flag Pole La",,38.873017,-77.305325,,,,,,1
2106,2795,"Mt Vernon Mem Hwy and Southwood Dr",,38.710830,-77.106010,,,,,,1
2107,2068,"Fullerton Rd and Backlick Rd",,38.745314,-77.189821,,,,,,1
2108,1522,"Belle View Blvd and Wakefield Dr",,38.775190,-77.059850,,,,,,1
2110,2238,"Guinea Rd and Lakepointe Dr",,38.801190,-77.285260,,,,,,1
2111,3828,"West Ox Rd and Fairfax Towne Ctr",,38.865713,-77.367284,,,,,,1
2112,2928,"Nutley St and Kingsley Rd",,38.883770,-77.267980,,,,,,1
2113,898,"Fort Hunt Rd and Falster Rd",,38.731910,-77.056130,,,,,,1
2114,2920,"N Shore Dr and Wainwright Dr (North)",,38.963840,-77.349570,,,,,,1
2115,4648,"Guinea Rd and Burke Rd",,38.805990,-77.281000,,,,,,1
2116,4036,"15Th St (South) and Eads",,38.859964,-77.053956,,,,,,1
2117,4069,"Little Rocky Run Cir and Rockdale Ct",,38.834793,-77.422590,,,,,,1
2118,2076,"Gallows Rd and Merry Oaks La",,38.907199,-77.221833,,,,,,1
2119,5910,"Walney Rd and Dallas St",,38.888868,-77.433772,,,,,,1
2120,3556,"Sunrise Valley Dr and Rolling Fork Cir",,38.950884,-77.405243,,,,,,1
2121,4213,"Lee Jackson Hwy and Alder Woods Dr",,38.873163,-77.376539,,,,,,1
2122,3570,"Sunrise Valley Dr and Woodland Pond La",,38.948520,-77.394060,,,,,,1
2123,977,"Richmond Hwy and Groveton St",,38.768590,-77.082190,,,,,,0
2125,1221,"8400 Alban Rd",,38.729720,-77.199630,,,,,,1
2127,3503,"Sunrise Valley Dr and Reston Pkwy",,38.945860,-77.358260,,,,,,1
2128,4045,"Stringfellow Rd P+R",,38.853413,-77.404172,,,,,,1
2129,1382,"Burke Lake Rd and Lake Braddock Dr",,38.801050,-77.265140,,,,,,1
2130,2146,"Glade Dr and Charterhouse Cir",,38.931439,-77.357489,,,,,,1
2132,1341,"Beulah St and Landsdowne Ctr",,38.741420,-77.164900,,,,,,1
2133,1791,"6800 Edsall Rd",,38.807020,-77.181524,,,,,,1
2134,689,"Belle View Blvd and Swarthmore Dr",,38.772340,-77.067080,,,,,,1
2136,4092,"Poplar Tree Rd and Walney Rd",,38.870403,-77.428699,,,,,,1
2137,1882,"Franklin Farm Rd and Thorngate Dr",,38.910780,-77.417883,,,,,,1
2138,3706,"Van Buren St and Worldgate Dr",,38.954415,-77.388485,,,,,,1
2139,1495,"Bowman Towne Dr and Fountain Dr",,38.962370,-77.355410,,,,,,1
2140,3567,"Sunrise Valley Dr and Upper Lake Dr (West)",,38.943920,-77.337850,,,,,,1
2141,5016,"Sully Station Dr and Windrift Ct",,38.867110,-77.458900,,,,,,1
2142,5652,"Lewinsville Rd and Falstaff Rd",,38.938877,-77.212589,,,,,,1
2143,3100,"Pohick Rd and Timber Brook La",,38.741850,-77.232300,,,,,,1
2144,1464,"Braddock Rd and Red Fox Dr (East)",,38.810890,-77.253900,,,,,,1
2145,950,"Rose Hill Dr and Bee St",,38.777289,-77.112645,,,,,,1
2146,4139,"Chain Bridge Rd and Courthouse Rd",,38.882650,-77.293050,,,,,,1
2147,2423,"Hummer Rd and Marshall Dr",,38.844490,-77.204550,,,,,,1
2148,1718,"Crestleigh Way and Beulah St",,38.754610,-77.165919,,,,,,1
2149,3847,"Beulah St and Darleon Pl",,38.776225,-77.149059,,,,,,1
2150,3297,"Sherwood Hall La and Davenport St",,38.745550,-77.070150,,,,,,1
2151,3308,"Sherwood Hall La and Hollindale Dr",,38.751750,-77.058710,,,,,,1
2153,5537,"Dolley Madison Blvd and Scotts C",,38.925440,-77.207920,,,,,,0
2154,2555,"Lawrence St and Lake Park Dr",,38.739240,-77.107500,,,,,,1
2155,934,"Mt Vernon Estate",,38.711250,-77.087230,,,,,,1
2156,2694,"Leesburg Pike and Wolftrap Run Rd",,38.945510,-77.258030,,,,,,1
2157,1434,"Braddock Rd and Ferndale St",,38.811800,-77.195870,,,,,,1
2158,2883,"N Shore Dr and Charter Oak Ct",,38.959130,-77.348830,,,,,,1
2159,2693,"Leesburg Pike and Wolftrap Run Rd",,38.945880,-77.257910,,,,,,1
2160,4295,"Union Mill Rd and Braddock Rd",,38.834497,-77.411814,,,,,,1
2161,5567,"Chain Bridge Rd and Westbriar Dr",,38.912328,-77.246704,,,,,,1
2163,5303,"Braddock Rd and Red Fox Dr",,38.810558,-77.253549,,,,,,1
2164,1493,"Bowman Towne Dr and Cameron Glen Dr",,38.962270,-77.358820,,,,,,1
2165,5429,"Chain Bridge Rd and Wasp Ln",,38.929665,-77.191355,,,,,,0
2166,4780,"Columbia Pike and Annandale Center Dr",,38.831853,-77.192827,,,,,,1
2167,1556,"Cinder Bed and 8580 Cinder Bed R",,38.725280,-77.194910,,,,,,0
2168,4080,"Galesbury La and Lee Jackson Hwy",,38.887856,-77.418104,,,,,,1
2169,2427,"Hummer Rd and Royce St",,38.838772,-77.208503,,,,,,1
2170,1767,"Dranesville Rd and Leesburg Pike",,39.012250,-77.371670,,,,,,1
2172,3796,"Wiehle Ave and Chestnut Grove Sq",,38.954690,-77.334740,,,,,,1
2173,2517,"Kingstowne Village Pkwy and Ashby La",,38.755110,-77.149350,,,,,,1
2176,6222,"Old Courthouse Rd and Pine Valley Dr",,38.919757,-77.247108,,,,,,1
2178,3452,"Summer Ridge Rd and Darby Towne Ct",,38.763720,-77.137480,,,,,,1
2179,1571,"Chain Bridge Rd and Nutley St",,38.894350,-77.274430,,,,,,1
2180,2599,"Laurel Crest Dr and Silverbrook Rd",,38.717723,-77.235374,,,,,,1
2182,3968,"Telegraph Rd and Roxann Rd",,38.762579,-77.130569,,,,,,1
2183,4291,"Trinity Pkwy and Trinity Pl",,38.840503,-77.436063,,,,,,1
2184,1837,"Elden St and Jonquil La",,38.967410,-77.373930,,,,,,1
2185,2586,"Lake Braddock Dr and Westport La",,38.801820,-77.274730,,,,,,1
2186,2158,"Glade Dr and Marginella Dr",,38.944540,-77.374790,,,,,,1
2187,2895,"N Shore Dr and Links Dr (East)",,38.957970,-77.338820,,,,,,1
2188,3534,"Sunrise Valley Dr and Jefferson Park",,38.949660,-77.421940,,,,,,1
2189,1479,"Braddock Rd and Southampton Dr",,38.811130,-77.240660,,,,,,1
2190,1868,"Franklin Farm Rd and Centreville Rd",,38.912790,-77.420183,,,,,,1
2192,4155,"Chain Bridge Rd and White Granite Dr",,38.875630,-77.306840,,,,,,1
2193,2109,"Gallows Rd and Oak St",,38.900282,-77.223719,,,,,,1
2194,4294,"5800 Trinity Pkwy",,38.842770,-77.438550,,,,,,1
2195,3738,"Viking Dr and Viking Ct",,38.923078,-77.384234,,,,,,1
2196,3852,"Beryl Rd and Sheldon Dr",,38.801206,-77.156585,,,,,,1
2197,884,"Belle View Blvd and Bluebill La",,38.775120,-77.063500,,,,,,1
2201,863,"Little River Tpke and Merritt Rd",,38.820860,-77.155310,,,,,,0
2202,3430,"Southgate Dr and Richmond Hwy",,38.774235,-77.082830,,,,,,1
2203,3268,"Springfield Center and Loisdale",,38.765121,-77.182048,,,,,,0
2204,2631,"Lee Jackson Hwy and Plaza La",,38.881747,-77.399840,,,,,,1
2205,2000,"Frying Pan Rd and Fox Mill Rd",,38.944620,-77.399110,,,,,,1
2206,3367,"S Lakes Dr and Chestnut Burr Ct",,38.931835,-77.343593,,,,,,1
2207,3593,"Twin Branches Rd and Villaridge Ct",,38.937574,-77.327581,,,,,,1
2208,2659,"Leesburg Pike and Carpers Farm Way",,38.967260,-77.291660,,,,,,1
2209,2378,"Herndon Pkwy and Elden St",,38.962210,-77.398020,,,,,,1
2210,2020,"Franconia Rd and Craft Rd",,38.788958,-77.113775,,,,,,1
2211,1923,"Fort Hunt Rd and Wake Forest Dr",,38.768170,-77.059860,,,,,,1
2212,5986,"Meadow Field Dr and Rosemeade Dr",,38.869941,-77.372949,,,,,,1
2213,2533,"Kingstowne Village Pkwy and Village Park Dr",,38.753700,-77.151440,,,,,,1
2216,3537,"Sunrise Valley Dr and Lakeport Way",,38.942082,-77.331080,,,,,,1
2217,1944,"Fair Lakes Promenade",,38.860210,-77.368110,,,,,,1
2218,1879,"Franklin Farm Rd and Stone Heather Dr",,38.907829,-77.410530,,,,,,1
2219,4254,"Poplar Tree Rd and Leighfield Valley",,38.871616,-77.426666,,,,,,1
2220,3722,"S Van Dorn St and Oakwood Rd",,38.792170,-77.137230,,,,,,1
2221,1600,"Centreville Rd and Old Centreville Rd",,38.944124,-77.413945,,,,,,1
2223,3062,"Pinecrest Rd and Magna Carta Rd",,38.932414,-77.381091,,,,,,1
2224,4078,"Billingsgate La and Wycombe St",,38.843099,-77.457847,,,,,,1
2225,1697,"Old Keene Mill Rd and Commerce St",,38.778271,-77.192261,,,,,,1
2226,3633,"Telegraph Rd and Pike Rd",,38.785854,-77.094018,,,,,,1
2227,1145,"Edsall Rd and Montgomery St",,38.806870,-77.176280,,,,,,1
2228,1521,"Belle View Blvd and Fort Hunt Rd",,38.775002,-77.061600,,,,,,1
2229,5451,"Westmoreland St and Somerville D",,38.915396,-77.177486,,,,,,0
2230,981,"Richmond Hwy and Regan St",,38.777710,-77.079925,,,,,,0
2232,4170,"Centreville Farms Rd and Granite Step Tr",,38.848586,-77.404583,,,,,,1
2233,3174,"Richmond Hwy and North Kings Hwy",,38.783070,-77.076530,,,,,,0
2234,4144,"Chain Bridge Rd and Miller Rd",,38.880240,-77.301930,,,,,,1
2235,1943,"Fair Lakes Pkwy and West Ox Rd",,38.859190,-77.369810,,,,,,1
2236,1203,"Norton Rd and Franconia Rd",,38.792558,-77.093656,,,,,,1
2237,3964,"Stringfellow Rd and Melville La",,38.864384,-77.406415,,,,,,1
2238,2272,"Hayfield Rd and Rock Cliff La",,38.761770,-77.150340,,,,,,1
2239,1634,"Colts Neck Rd and Royal Fern Ct",,38.943210,-77.358260,,,,,,1
2240,5454,"Westmoreland St and Felix St",,38.921300,-77.181196,,,,,,0
2241,2118,"Gallows Rd and Townsend St",,38.859760,-77.226470,,,,,,1
2242,2032,"Frye Rd and Gage Rd",,38.733640,-77.114270,,,,,,1
2243,1202,"Telegraph Rd and Rose Hill Dr",,38.774721,-77.110801,,,,,,1
2244,2163,"Glade Dr and Quartermaster La",,38.925843,-77.337045,,,,,,1
2245,3006,"Park Ave and Grant St",,38.976570,-77.380570,,,,,,1
2246,2687,"Leesburg Pike and Towlston Rd",,38.951770,-77.264830,,,,,,1
2248,3619,"Telegraph Rd and Farmington Dr",,38.794240,-77.082820,,,,,,1
2249,2152,"Glade Dr and Freetown Ct",,38.935880,-77.367770,,,,,,1
2250,2115,"Gallows Rd and Thor Dr",,38.848690,-77.208070,,,,,,1
2251,3805,"Wiehle Ave and Northgate Sq",,38.972630,-77.333650,,,,,,1
2252,1975,"Fordson Rd and Belvedere Dr S",,38.744580,-77.080540,,,,,,1
2253,3393,"S Lakes Dr and Twin Branches Rd",,38.938954,-77.328637,,,,,,1
2254,6468,"Franconia Rd and Beulah St",,38.782140,-77.145260,,,,,,1
2255,3551,"Sunrise Valley and Roland Clarke Pl",,38.948200,-77.351060,,,,,,1
2256,2652,"Loisdale Rd and Loisdale Ct",,38.775370,-77.176820,,,,,,1
2257,3727,"View La and Bold Lion La",,38.742872,-77.170403,,,,,,1
2258,1148,"Southrun Rd and Calvert Cliff Ct",,38.728450,-77.245480,,,,,,1
2259,2997,"Park Ave and Branch Dr",,38.975710,-77.390006,,,,,,1
2261,4292,"Trinity Pkwy and Wood Meadow Way",,38.842050,-77.435873,,,,,,1
2262,2177,"Glade Dr and Timberhead La",,38.927395,-77.329994,,,,,,1
2263,4147,"Chain Bridge Rd and Oakton Manor Ct",,38.882560,-77.297300,,,,,,1
2264,2829,"Morning View La and Island Creek Ct",,38.749750,-77.171010,,,,,,1
2265,3168,"Richmond Hwy and Martha St",,38.734283,-77.097821,,,,,,0
2266,3623,"Telegraph Rd and Hayfield Rd",,38.751290,-77.140440,,,,,,1
2267,5842,"Richmond Hwy and Gunston Cove Rd",,38.693082,-77.218454,,,,,,1
2268,1211,"8300 Alban Rd",,38.731101,-77.198518,,,,,,1
2269,1217,"Alabama Dr and Florida Ave",,38.963401,-77.392711,,,,,,1
2270,3394,"S Lakes Dr and Twin Branches Rd",,38.938187,-77.329260,,,,,,1
2271,2641,"Lake Newport Rd and Woodcrest Dr",,38.979452,-77.354025,,,,,,1
2272,1970,"Follin La and Vega La",,38.903974,-77.246299,,,,,,1
2273,2420,"Huntington Ave and Indian Dr",,38.796850,-77.076550,,,,,,1
2274,1973,"Fountain Dr and Bowman Towne Dr",,38.961890,-77.356820,,,,,,1
2275,2876,"Northumberland Rd and Rolling Rd",,38.730710,-77.209660,,,,,,1
2276,1430,"Braddock Rd and Dodson Dr",,38.812020,-77.179460,,,,,,1
2277,2544,"Lawyers Rd and Farrier La",,38.924687,-77.370051,,,,,,1
2278,2820,"Mt Vernon Hwy and Battersea La (South)",,38.723500,-77.090320,,,,,,1
2279,2154,"Glade Dr and Green Range Dr",,38.937000,-77.367460,,,,,,1
2280,4197,"Fair Lakes Pkwy and Fair Lakes Cir",,38.861251,-77.389225,,,,,,1
2281,3299,"Sherwood Hall Ln and Richmond Hw",,38.742850,-77.083140,,,,,,1
2282,3895,"Little River Tnpk and Medford Dr",,38.831700,-77.204560,,,,,,0
2283,2650,"Loisdale and Lois Dr",,38.758140,-77.182770,,,,,,0
2284,4062,"Walney Rd and Eagle Chase Rd",,38.877319,-77.433532,,,,,,1
2285,2515,"Kinross Cir and Glen Taylor La (West)",,38.918170,-77.410880,,,,,,1
2286,1469,"9895 Braddock Rd",,38.826070,-77.285990,,,,,,1
2287,2034,"Franconia Rd and Grovedale Dr",,38.780980,-77.151230,,,,,,1
2288,5569,"Old Courthouse and Chain Bridge",,38.915750,-77.236769,,,,,,0
2289,1816,"Eisenhower Ave and S Van Dorn St",,38.799260,-77.133820,,,,,,1
2291,1356,"Beulah St and Silver Lake Blvd",,38.763521,-77.156289,,,,,,1
2292,640,"Parkers La and Hinson Farm Rd",,38.739450,-77.074450,,,,,,1
2293,2284,"Highland St and Brunswick St",,38.791200,-77.188020,,,,,,1
2294,2868,"North Kings Hwy and School St",,38.784080,-77.078170,,,,,,1
2296,3427,"Soapstone Dr and Rolling Green Ct",,38.934830,-77.345568,,,,,,1
2297,1655,"Commerce St and Brandon Ave",,38.782390,-77.183270,,,,,,1
2298,3501,"Sunrise Valley Dr and Mansarde Ave",,38.953770,-77.426090,,,,,,1
2299,1457,"Braddock Rd and Piedmont Pl",,38.811360,-77.201320,,,,,,1
2300,5656,"Lewinsville Rd and Farm Credit Dr",,38.932445,-77.200454,,,,,,1
2301,4111,"Awbrey Patent Dr and Thorndyke Ct",,38.849700,-77.449872,,,,,,1
2302,2074,"Gallows and Boone",,38.914417,-77.227242,,,,,,0
2303,4151,"Chain Bridge Rd and Fox Rest La",,38.885950,-77.284710,,,,,,1
2304,1936,"Fair Lakes Blvd and Great Heron Dr",,38.856005,-77.401302,,,,,,1
2305,3555,"Sunrise Valley Dr and Robert Fulton Dr",,38.942011,-77.321713,,,,,,1
2306,1061,"Dartmouth Dr and Radcliffe Dr",,38.768060,-77.068960,,,,,,1
2307,1511,"Burke Rd and Peppercorn Dr",,38.803610,-77.278450,,,,,,1
2309,3172,"Richmond Hwy and Mohawk Ln",,38.731540,-77.102950,,,,,,0
2311,3003,"The Parkway and Dorset Dr",,38.774300,-77.099370,,,,,,1
2312,2384,"Herndon Pkwy and Sterling Rd",,38.975050,-77.404510,,,,,,1
2314,1410,"Braddock Rd and Bradlick Ctr",,38.812010,-77.184490,,,,,,1
2315,2479,"Joseph Siewick Dr and Alder Woods Dr",,38.882660,-77.381940,,,,,,1
2316,4238,"Newbrook Dr and Westfields Blvd",,38.876359,-77.437788,,,,,,1
2317,3361,"S Kings Hwy and Southgate Dr",,38.774856,-77.088861,,,,,,1
2319,5839,"Lorton Market St and Groom Cottage Dr",,38.700304,-77.221952,,,,,,1
2320,2864,"North Kings Hwy and Fort Dr",,38.789230,-77.076590,,,,,,1
2321,3614,"Telegraph Rd and D'Evereux Circle Dr",,38.764930,-77.126500,,,,,,1
2322,2767,"Mcnair Farms Dr and Coppermine Rd",,38.947050,-77.409630,,,,,,1
2323,3150,"Rose Hill Dr and Flower La",,38.779630,-77.117090,,,,,,1
2324,4109,"Awbrey Patent Dr and Four Chimney Dr",,38.848361,-77.447799,,,,,,1
2326,2064,"Frontier Dr and Franconia Rd",,38.776110,-77.171750,,,,,,1
2327,5017,"Sully Station Dr and Glen Meadow Rd",,38.868680,-77.456890,,,,,,1
2328,4148,"Chain Bridge Rd and Oakton Manor Ct",,38.882360,-77.297050,,,,,,1
2329,5893,"CHAIN BRIDGE @ McCLEAN COMMONS",,38.929298,-77.196098,,,,,,1
2330,3480,"Chantilly High School",,38.881824,-77.407192,,,,,,1
2331,3894,"Little River Tnpk and Ravenswort",,38.830360,-77.196250,,,,,,0
2332,4152,"Chain Bridge Rd and Hunter Mill Rd",,38.881300,-77.300410,,,,,,1
2333,1024,"Mt Vernon Hwy and Braddock Ave",,38.720530,-77.090040,,,,,,1
2334,1898,"Fort Hunt Rd and Gahant Rd",,38.744000,-77.057330,,,,,,1
2335,1592,"Center St and Locust St",,38.968587,-77.387846,,,,,,1
2336,1758,"Dranesville Rd and Bennett St",,38.985609,-77.377378,,,,,,1
2337,3392,"South Lakes High School",,38.931059,-77.338480,,,,,,1
2338,3659,"Thomas Jefferson Dr and Masons Ferry Dr",,38.945300,-77.406510,,,,,,1
2339,910,"Mt Vernon Mem Hwy and Old Mill Rd",,38.714200,-77.100740,,,,,,1
2340,1673,"Commerce St and Bowie Dr",,38.780080,-77.177040,,,,,,1
2341,2043,"Franconia Rd and La Vista Dr",,38.788548,-77.118010,,,,,,1
2342,3242,"Reston Pkwy and Mclearen Rd",,38.925650,-77.373580,,,,,,1
2343,3044,"Penderbrook Dr and Greenway Dr",,38.873597,-77.365070,,,,,,1
2344,2744,"Mary Baldwin Dr and Smithway Dr",,38.768390,-77.073470,,,,,,1
2345,3008,"Parcher Ave and Huston Pl",,38.961281,-77.405119,,,,,,1
2346,1820,"Elden St and Carlisle Dr",,38.966320,-77.368380,,,,,,1
2347,3963,"Soapstone Dr and Ridge Heights Rd",,38.938240,-77.345205,,,,,,1
2348,6225,"Church St and East St",,38.909620,-77.257946,,,,,,1
2350,1874,"Franklin Farm Rd and Nestlewood Dr",,38.906847,-77.400362,,,,,,1
2351,4130,"Bushman Dr and Borge St",,38.873570,-77.300410,,,,,,1
2352,1597,"Centreville Rd and Mcnair Farms Dr",,38.945635,-77.413699,,,,,,1
