stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
2055,4260,"Saint Germain Dr and Turin La",,38.836527,-77.446009,,,,,,1
2056,4261,"Saint Germain Dr and Strasburg Dr",,38.837282,-77.443942,,,,,,1
2057,4262,"Sully Park Dr and Croatan Ct",,38.850669,-77.453137,,,,,,1
2058,4264,"Sully Park Dr and Flower Hill Dr",,38.850145,-77.455267,,,,,,1
2059,4265,"Sully Park Dr and Kamputa Dr",,38.852468,-77.457661,,,,,,1
2060,4266,"Sully Park Dr and Kamputa Dr",,38.852507,-77.457460,,,,,,1
2061,4268,"Stringfellow Rd and Westbook Dr",,38.850494,-77.402690,,,,,,1
2062,4269,"Sully Park Dr and Wood Creek La",,38.850744,-77.457244,,,,,,1
2063,4270,"Sully Park Dr and Wood Creek La",,38.850762,-77.456999,,,,,,1
2064,4271,"Stone Rd and Billingsgate La",,38.845960,-77.453750,,,,,,1
2065,4272,"Stone Rd and Billingsgate La",,38.845376,-77.453624,,,,,,1
2066,4273,"Stringfellow Rd and Coralberry Dr",,38.896175,-77.401439,,,,,,1
2067,4274,"Stringfellow Rd and Coralberry Dr",,38.895934,-77.401330,,,,,,1
2068,4275,"Stringfellow Rd and Jasper Rd",,38.886870,-77.405630,,,,,,1
2069,4276,"Stringfellow Rd and Jasper Rd",,38.886902,-77.405466,,,,,,1
2070,4277,"Stone Rd and Sully Park Dr",,38.850123,-77.452712,,,,,,1
2071,4278,"Stone Rd and Braddock Rd",,38.852709,-77.451312,,,,,,1
2072,4279,"Stringfellow Rd and Westbrook Dr",,38.850587,-77.402413,,,,,,1
2073,4281,"14100 Sullyfield Cir",,38.893968,-77.434944,,,,,,1
2075,4283,"14120 Sullyfield Cir",,38.894448,-77.436539,,,,,,1
2076,4284,"14280 Sullyfield Cir",,38.892735,-77.439905,,,,,,1
2077,4285,"Sullyfield Cir and Westmore St",,38.891041,-77.434617,,,,,,1
2078,4286,"Tabscott Dr and Lees Corner Rd",,38.884012,-77.416230,,,,,,1
2079,4287,"Tabscott Dr and Novar Dr",,38.884928,-77.417892,,,,,,1
2080,4288,"5895 Trinity Pkwy",,38.840446,-77.441109,,,,,,1
2081,4289,"5875 Trinity Pkwy",,38.841964,-77.439278,,,,,,1
2082,4291,"Trinity Pkwy and Trinity Pl",,38.840503,-77.436063,,,,,,1
2083,4292,"Trinity Pkwy and Wood Meadow Way",,38.842050,-77.435873,,,,,,1
2084,4293,"Trinity Pkwy and Wood Meadow Way",,38.842343,-77.435702,,,,,,1
2085,4294,"5800 Trinity Pkwy",,38.842770,-77.438550,,,,,,1
2086,4295,"Union Mill Rd and Braddock Rd",,38.834497,-77.411814,,,,,,1
2087,4296,"Union Mill Rd and Trey La",,38.833811,-77.411344,,,,,,1
2088,4297,"Walney Rd and Brentwall Dr",,38.874339,-77.430509,,,,,,1
2089,4298,"Walney Rd and Walbern Dr",,38.872462,-77.429832,,,,,,1
2090,4299,"Walney Rd and Fillingame Dr",,38.872230,-77.429540,,,,,,1
2091,4300,"Walney Rd and Leeton Cir",,38.874486,-77.430286,,,,,,1
2092,4301,"Walney Rd and Waverly Crossing Way",,38.876615,-77.432250,,,,,,1
2093,4302,"Walney Rd and Waverly Crossing La",,38.875885,-77.431780,,,,,,1
2094,4303,"Westfields Blvd and Poplar Tree Rd",,38.867113,-77.448327,,,,,,1
2095,4304,"Westfields Blvd and Sully Station Dr",,38.866529,-77.448520,,,,,,1
2096,4305,"White Granite Dr and Chain Bridge Rd",,38.874657,-77.306283,,,,,,1
2097,4306,"White Granite Dr and Chain Bridge Rd",,38.874344,-77.305846,,,,,,1
2098,4309,"Wycombe St and Regents Park Rd",,38.843236,-77.456377,,,,,,1
2099,4310,"Singletons Way and George Baylor Dr",,38.828940,-77.430990,,,,,,1
2100,4312,"Lee Jackson Hwy and Fair Ridge Dr",,38.870556,-77.369800,,,,,,1
2101,4314,"North Backlick P&R",,38.769729,-77.183879,,,,,,1
2104,4319,"Herndon-Monroe",,38.951652,-77.383016,,,,,,0
2105,4648,"Guinea Rd and Burke Rd",,38.805990,-77.281000,,,,,,1
2106,4664,"Guinea Rd and Queens Woods Dr",,38.810370,-77.273740,,,,,,1
2107,4699,"Alban Rd and Alban Station Ct",,38.733313,-77.196405,,,,,,1
2109,4702,"Alban Rd and Alban Station Ct",,38.733818,-77.196113,,,,,,1
2110,4748,"Tower Dr and Tower Dr",,38.772154,-77.086195,,,,,,1
2111,4749,"Tower Dr and Tower Dr",,38.772340,-77.086350,,,,,,1
2112,4780,"Columbia Pike and Annandale Center Dr",,38.831853,-77.192827,,,,,,1
2114,5008,"Sully Station Dr and Woodford Dr",,38.867026,-77.450117,,,,,,1
2115,5009,"Sully Station Dr and Farming Way",,38.869040,-77.453380,,,,,,1
2116,5010,"Sully Station Dr and Glen Meadow Dr",,38.868950,-77.456440,,,,,,1
2117,5011,"Sully Station Dr and Harvest Ct",,38.866678,-77.459309,,,,,,1
2118,5012,"Sully Station Dr and Braddock Rd",,38.864830,-77.459960,,,,,,1
2119,5015,"Sully Station Dr and Braddock Rd",,38.864660,-77.459850,,,,,,1
2120,5016,"Sully Station Dr and Windrift Ct",,38.867110,-77.458900,,,,,,1
2121,5017,"Sully Station Dr and Glen Meadow Rd",,38.868680,-77.456890,,,,,,1
2122,5018,"Sully Station Dr and Farming Way",,38.868940,-77.453590,,,,,,1
2123,5019,"Sully Station Dr and Glen Meadow Rd",,38.866699,-77.449866,,,,,,1
2124,5020,"Sully Goverment Ctr",,38.871127,-77.450446,,,,,,1
2125,522,"Wakefield Dr and Potomac Ave",,38.772780,-77.057450,,,,,,1
2126,5278,"Little River Tnpk and Backlick R",,38.829892,-77.193519,,,,,,0
2127,5294,"Braddock Rd and Red Fox Dr (West)",,38.811000,-77.257770,,,,,,1
2128,5295,"Braddock Rd and King David Blvd",,38.810880,-77.261850,,,,,,1
2129,5296,"Braddock Rd and Bradfield Dr",,38.811010,-77.263470,,,,,,1
2130,5300,"Braddock Rd and Bradfield Dr",,38.810730,-77.263160,,,,,,1
2131,5302,"Braddock Rd and Red Fox Dr (West)",,38.810710,-77.257780,,,,,,1
2132,5303,"Braddock Rd and Red Fox Dr",,38.810558,-77.253549,,,,,,1
2133,532,"Telegraph Rd and East Dr",,38.797070,-77.080940,,,,,,1
2134,5369,"Gosnall Rd and Tyspring St",,38.921980,-77.238590,,,,,,1
2135,5384,"Westpark Dr and Greensboro Dr",,38.925344,-77.233735,,,,,,1
2137,5388,"Tysons Blvd and Westbranch Dr",,38.923996,-77.222272,,,,,,1
2138,5391,"Westpark Dr and Jones Branch Dr",,38.924589,-77.218224,,,,,,1
2139,5392,"Galleria Dr and Tysons Blvd",,38.922465,-77.220517,,,,,,1
2141,5394,"Westpark Dr and Jones Branch Dr",,38.925071,-77.218563,,,,,,1
2142,5395,"Jones Branch Dr and Freddie Mac Ctr",,38.931461,-77.224792,,,,,,1
2143,5396,"Jones Branch Dr and West Branch Dr",,38.931368,-77.219408,,,,,,1
2144,5397,"7925 Jones Branch Dr",,38.930249,-77.216874,,,,,,1
2145,5398,"Jones Branch Dr and 495 Express La Ramp",,38.928624,-77.216610,,,,,,1
2146,5399,"Jones Branch Dr and Westpark Dr",,38.926622,-77.217683,,,,,,1
2147,5400,"Tysons Corner Metro",,38.919864,-77.224763,,,,,,0
2148,5401,"Tysons Corner Metro",,38.919874,-77.223065,,,,,,1
2149,5402,"Dolley Madison and Old Meadow",,38.923981,-77.210116,,,,,,0
2150,5405,"Anderson Rd and Chain Bridge Rd",,38.926258,-77.205413,,,,,,0
2151,5425,"Chain Bridge Rd and Anderson Rd",,38.926145,-77.203550,,,,,,0
2152,5426,"Chain Bridge Rd and Seneca Ave",,38.926709,-77.201140,,,,,,0
2153,5428,"Chain Bridge Rd and Evers Dr",,38.929427,-77.194870,,,,,,0
2154,5429,"Chain Bridge Rd and Wasp Ln",,38.929665,-77.191355,,,,,,0
2155,5430,"Chain Bridge Rd and Audmar Dr",,38.929550,-77.188440,,,,,,0
2156,5431,"Chain Bridge Rd and Westmoreland",,38.929664,-77.184836,,,,,,0
2157,5432,"Westmoreland St and Chain Bridge",,38.928943,-77.184304,,,,,,0
2158,5433,"Westmoreland and Old Chesterbroo",,38.926522,-77.182828,,,,,,0
2159,5434,"Westmoreland and Rosemont",,38.924297,-77.181911,,,,,,0
2160,5435,"Westmoreland and Southridge",,38.920941,-77.181297,,,,,,0
2161,5436,"Westmoreland and Lumsden",,38.919524,-77.180608,,,,,,0
2162,5437,"Westmoreland and Van Fleet",,38.917721,-77.179410,,,,,,0
2163,5438,"Westmoreland and Somerville",,38.915211,-77.177553,,,,,,0
2164,5439,"Westmoreland and Poole",,38.913215,-77.175284,,,,,,0
2165,5440,"Westmoreland and Youngblood",,38.912489,-77.174111,,,,,,0
2166,5441,"Westmoreland and Mayfair Mclean",,38.910026,-77.172789,,,,,,0
2167,5442,"Westmoreland and Kirby",,38.907449,-77.172730,,,,,,0
2168,5443,"Westmoreland and Placid",,38.905787,-77.172595,,,,,,0
2169,5444,"Westmoreland and Haycock",,38.903661,-77.172013,,,,,,0
2170,5445,"Westmoreland and Placid",,38.905165,-77.172205,,,,,,0
2171,5446,"Westmoreland and Kirby",,38.907165,-77.172574,,,,,,0
2172,5447,"Westmoreland St and Hopewood Dr",,38.908418,-77.172534,,,,,,0
2173,5448,"Westmoreland St and Mayfair Mcle",,38.910269,-77.172630,,,,,,0
2174,5449,"Westmoreland St and Youngblood S",,38.912328,-77.173679,,,,,,0
2175,5450,"Westmoreland St and Poole Ln",,38.913503,-77.175347,,,,,,0
2176,5451,"Westmoreland St and Somerville D",,38.915396,-77.177486,,,,,,0
2177,5452,"Westmoreland St and Van Fleet Dr",,38.917823,-77.179242,,,,,,0
2178,5453,"Westmoreland St and Dean Dr",,38.919269,-77.180274,,,,,,0
2179,5454,"Westmoreland St and Felix St",,38.921300,-77.181196,,,,,,0
2180,5455,"Westmoreland St and Rosemont Dr",,38.924335,-77.181681,,,,,,0
2181,5456,"Westmoreland St and Old Chesterb",,38.926128,-77.182361,,,,,,0
2182,5457,"Westmoreland St and Chain Bridge",,38.928982,-77.184099,,,,,,0
2183,5458,"Chain Bridge Rd and Buena Vista",,38.930737,-77.181913,,,,,,0
2184,5461,"Chain Bridge Rd and Laughlin Ave",,38.931790,-77.180359,,,,,,0
2185,5462,"Chain Bridge Rd and Buena Vista",,38.931148,-77.181524,,,,,,0
2186,5463,"Chain Bridge Rd and Pathfinder L",,38.929785,-77.185048,,,,,,0
2187,5464,"Chain Bridge Rd and Audmar Dr",,38.929736,-77.188410,,,,,,0
2188,5465,"Chain Bridge Rd and Wasp Ln",,38.929864,-77.191459,,,,,,0
2189,5466,"Chain Bridge Rd and Evans Farm D",,38.929633,-77.194341,,,,,,0
2190,5467,"Chain Bridge Rd and Mclean Commo",,38.929441,-77.195999,,,,,,0
2191,5468,"Chain Bridge Rd and Montcalm Dr",,38.928075,-77.198763,,,,,,0
2192,5469,"Chain Bridge Rd and Hunting Ave",,38.928208,-77.198359,,,,,,0
2193,5470,"Chain Bridge Rd and Seneca Ave",,38.926893,-77.201010,,,,,,0
2194,5471,"Chain Bridge and Anderson",,38.926092,-77.204348,,,,,,0
2195,5497,"Old Dominion Dr and Corner Ln",,38.933210,-77.175550,,,,,,0
2196,5508,"Beverly Rd and Old Mclean Villag",,38.937150,-77.177640,,,,,,0
2198,5510,"Elm and Beverly",,38.935290,-77.178730,,,,,,0
2199,5537,"Dolley Madison Blvd and Scotts C",,38.925440,-77.207920,,,,,,0
2200,5538,"McLean Metro",,38.924672,-77.209096,,,,,,1
2201,5539,"Chain Bridge and St Andrews",,38.914130,-77.243290,,,,,,1
2202,5540,"Chain Bridge and Westbriar",,38.912540,-77.246770,,,,,,1
2203,5541,"Chain Bridge and Niblick",,38.911070,-77.249990,,,,,,1
2204,5542,"Maple Ave and Mashie Dr",,38.910580,-77.252290,,,,,,1
2205,5543,"Maple Ave and Follin Ln",,38.910320,-77.253990,,,,,,1
2206,5544,"Maple Ave and Pleasant St",,38.898040,-77.269780,,,,,,1
2207,5545,"Maple Ave and Lewis St",,38.896160,-77.272130,,,,,,1
2208,5564,"Maple Ave and Courthouse Rd",,38.899209,-77.268022,,,,,,1
2209,5565,"Maple Ave and Mashie Dr",,38.910338,-77.252613,,,,,,1
2210,5566,"Maple Ave and Niblick Dr",,38.910729,-77.250306,,,,,,1
2211,5567,"Chain Bridge Rd and Westbriar Dr",,38.912328,-77.246704,,,,,,1
2212,5568,"Chain Bridge Rd and Horse Shoe D",,38.913508,-77.244126,,,,,,1
2213,5569,"Old Courthouse and Chain Bridge",,38.915750,-77.236769,,,,,,0
2214,5570,"Old Courthouse and Woodford",,38.914573,-77.233556,,,,,,0
2215,5571,"Old Courthouse and Byrd",,38.913736,-77.231416,,,,,,0
2216,5572,"Old Courthouse and Lord Fairfax",,38.912633,-77.229238,,,,,,0
2217,5573,"Old Courthouse and Lord Fairfax",,38.912956,-77.229370,,,,,,0
2218,5574,"Old Courthouse Rd and Byrd Rd",,38.913634,-77.230718,,,,,,0
2219,5575,"Old Courthouse Rd and Hull Rd",,38.914432,-77.232540,,,,,,0
2220,5576,"Old Courthouse Rd and Chain Brid",,38.915757,-77.236224,,,,,,0
2221,5577,"Chain Bridge Rd and Old Courthou",,38.916218,-77.238315,,,,,,1
2222,559,"Richmond Hwy and Pohick Rd",,38.708359,-77.160334,,,,,,0
2223,5612,"Centreville Rd and Metrotech Dr",,38.896993,-77.428964,,,,,,1
2224,5613,"Centreville Rd and Renoir Ter",,38.900370,-77.425940,,,,,,1
2225,5614,"Centreville Rd and Armfield Farm Dr",,38.905200,-77.423260,,,,,,1
2227,5629,"Centreville Rd and Armfield Farm Dr",,38.904500,-77.423678,,,,,,1
2228,5630,"Centreville Rd and Skyhawk Dr",,38.898844,-77.427634,,,,,,1
2229,5646,"Lewinsville Rd and Artnauman Ct",,38.940010,-77.228439,,,,,,1
2230,5647,"Lewinsville Rd and Falstaff Rd",,38.941112,-77.224792,,,,,,1
2231,5648,"Lewinsville Rd and Winter Hunt Rd",,38.941619,-77.223039,,,,,,1
2232,5649,"Lewinsville Rd and Meadow Green La",,38.941667,-77.220991,,,,,,1
2233,5650,"Lewinsville Rd and Titania La",,38.941045,-77.218904,,,,,,1
2234,5651,"Lewinsville Rd and Old Falls Rd",,38.940742,-77.215813,,,,,,1
2235,5652,"Lewinsville Rd and Falstaff Rd",,38.938877,-77.212589,,,,,,1
2236,5653,"Lewinsville Rd and Snow Meadow La",,38.937023,-77.210374,,,,,,1
2237,5654,"Lewinsville Rd and Scotts Run Rd",,38.934991,-77.206199,,,,,,1
2238,5655,"Lewinsville Rd and Tysons Mclean Dr",,38.933638,-77.202604,,,,,,1
2239,5656,"Lewinsville Rd and Farm Credit Dr",,38.932445,-77.200454,,,,,,1
2240,5660,"Lewinsville Rd and Windy Hill Rd",,38.934168,-77.203194,,,,,,1
2241,5661,"Lewinsville Rd and Scotts Run Rd",,38.935095,-77.206126,,,,,,1
2242,5662,"Lewinsville Rd and Timberly La",,38.936606,-77.209146,,,,,,1
2243,5663,"Lewinsville Rd and Bridle Path La",,38.939558,-77.213053,,,,,,1
2244,5665,"Lewinsville Rd and Titania La",,38.941119,-77.218612,,,,,,1
2245,5666,"Lewinsville Rd and Meadow Green La",,38.941909,-77.221135,,,,,,1
2246,5667,"Lewinsville Rd and Winter Hunt Rd",,38.941800,-77.223151,,,,,,1
2247,5668,"Lewinsville Rd and Falstaff Rd",,38.941035,-77.225710,,,,,,1
2248,5669,"Lewinsville Rd and Artnauman Ct",,38.940229,-77.228458,,,,,,1
2249,573,"Lenclair St and Memorial St",,38.770410,-77.086210,,,,,,1
2250,575,"Buckman Rd and Russell Rd",,38.735840,-77.102020,,,,,,1
2251,5763,"15Th St (South) and S Fern St",,38.859658,-77.056075,,,,,,1
2252,5764,"Pentagon City Metro",,38.862974,-77.059577,,,,,,1
2253,5766,"Pentagon City Metro",,38.863181,-77.059143,,,,,,1
2254,577,"Seven Woods Dr and Redondo Pl",,38.739320,-77.098750,,,,,,1
2256,578,"Seven Woods Dr and Burlingame Pl",,38.740810,-77.098910,,,,,,1
2257,580,"Janna Lee Ave and Buckman Rd",,38.739137,-77.095549,,,,,,1
2258,5801,"Laurel Crest Dr and Silverbrook Rd",,38.711104,-77.228838,,,,,,1
2259,5802,"Walnut Branch Rd and Grey Squirrel La",,38.973778,-77.358342,,,,,,1
2260,5809,"Center St and Pride Ave",,38.967042,-77.388746,,,,,,1
2261,581,"Buckman Rd and Rolling Hills Ave",,38.739329,-77.091550,,,,,,1
2264,5824,"S Kings Hwy and Tower Dr",,38.777240,-77.085321,,,,,,1
2265,5827,"Town Center Pkwy and Market St",,38.958493,-77.363407,,,,,,1
2267,5829,"West Ox Rd and  Franklin Farm Rd",,38.905960,-77.382579,,,,,,1
2269,5838,"Groom Cottage Dr and Lorton Market St",,38.699871,-77.221830,,,,,,1
2270,5839,"Lorton Market St and Groom Cottage Dr",,38.700304,-77.221952,,,,,,1
2271,5840,"Groom Cottage Dr and Samuel Wallis St",,38.698926,-77.220516,,,,,,1
2272,5842,"Richmond Hwy and Gunston Cove Rd",,38.693082,-77.218454,,,,,,1
2273,5843,"Sunset Hills Rd and Ymca-Reston",,38.955362,-77.368497,,,,,,1
2275,5846,"11550 Sunset Hills Rd",,38.952208,-77.344045,,,,,,1
2276,5847,"Frontier Dr and Spring Mall Dr",,38.770740,-77.170686,,,,,,1
2278,5854,"Eads St (South) and 18Th St (South)",,38.857884,-77.053269,,,,,,1
2279,5866,"Centreville Rd and Metrotech Dr",,38.896555,-77.429864,,,,,,1
2280,5867,"Telegraph Rd and Telegraph Sq",,38.717300,-77.193623,,,,,,0
2281,587,"Helmsdale La and Wexford Pl",,38.753770,-77.134530,,,,,,1
2283,588,"Helmsdale La and Telegraph Rd",,38.755250,-77.137090,,,,,,1
2284,5891,"Centreville Rd and Parcher Ave",,38.959099,-77.402199,,,,,,1
2285,5893,"CHAIN BRIDGE @ McCLEAN COMMONS",,38.929298,-77.196098,,,,,,1
2286,5894,"White Granite Dr and Flag Pole La",,38.873092,-77.305141,,,,,,1
2287,5895,"White Granite Dr and Flag Pole La",,38.873017,-77.305325,,,,,,1
2288,5910,"Walney Rd and Dallas St",,38.888868,-77.433772,,,,,,1
2289,5911,"Lee Rd and Chantilly Crossing Ln",,38.895960,-77.447935,,,,,,1
2290,5922,"Lee Rd and Albemarle Point Pl",,38.891461,-77.449948,,,,,,1
2291,5923,"Lee Rd and Willard Rd",,38.888714,-77.451419,,,,,,1
2292,5924,"Willard Rd and Daly Dr",,38.885807,-77.442028,,,,,,1
2293,5925,"Willard Rd and Entre Ct",,38.887266,-77.435987,,,,,,1
2294,5942,"Reston North P&R",,38.951082,-77.338716,,,,,,1
2295,5965,"Reston Town Ctr Bay E",,38.956868,-77.359707,,,,,,1
2296,5982,"Fields Brigade Rd and Brickell Dr",,38.868567,-77.378289,,,,,,1
2297,5984,"Monument Dr and Fields Brigade Rd",,38.866319,-77.377663,,,,,,1
2298,5986,"Meadow Field Dr and Rosemeade Dr",,38.869941,-77.372949,,,,,,1
2299,5988,"Fields Brigade Rd and Quiet Crossing",,38.870816,-77.376309,,,,,,1
2300,599,"Sacremento Dr and Richmond Hwy",,38.720750,-77.126020,,,,,,1
2301,5993,"Columbia Pike and Maple Pl",,38.830971,-77.195066,,,,,,1
2302,5994,"John Marr Dr and Little River Tpke",,38.829027,-77.190157,,,,,,1
2304,6457,"Huntington Metro",,38.792135,-77.076058,,,,,,0
2305,6000,"Bracknell Dr and Stevenage Rd",,38.967360,-77.357311,,,,,,1
2306,6001,"Stevenage Rd and Bennington Woods Rd",,38.967650,-77.358787,,,,,,1
2307,6002,"Bracknell Dr and Stevenage Rd",,38.967372,-77.357151,,,,,,1
2310,6008,"Fountain Dr and Baron Cameron Ave",,38.965286,-77.356177,,,,,,1
2311,6010,"Fountain Dr and Spectrum Ctr",,38.963553,-77.355972,,,,,,1
2317,6037,"Willard Rd and Lee Rd",,38.887284,-77.451711,,,,,,1
2318,6064,"Richmond Hwy and Gunston Cove Rd",,38.693320,-77.218054,,,,,,1
2319,6065,"Fullerton Rd and Boston Blvd",,38.741411,-77.199121,,,,,,1
2320,6066,"Fullerton Rd and Boston Blvd",,38.741001,-77.198681,,,,,,1
2321,6067,"Gunston Rd and 5Th St",,38.704097,-77.148833,,,,,,1
2322,6072,"John J Kingman Rd and Beulah St",,38.722477,-77.159124,,,,,,1
2323,6073,"John J Kingman Rd and Beulah St",,38.722231,-77.158910,,,,,,1
2324,6074,"Gunston Rd and Goethals Rd",,38.712051,-77.151933,,,,,,1
2325,6075,"Gunston Rd and Goethals Rd",,38.711665,-77.152159,,,,,,1
2327,610,"Frye Rd and Kidd St",,38.735800,-77.114880,,,,,,1
2328,6103,"Lorton Rd and Silverbrook Rd",,38.704765,-77.227271,,,,,,1
2329,6106,"Silverbrook Rd and Laurel Crest Dr",,38.718036,-77.236033,,,,,,1
2330,6107,"Silverbrook Rd and Laurel Crest Dr",,38.717152,-77.235228,,,,,,1
2331,6108,"Silverbrook Rd and Indian Paintbrush Way",,38.721640,-77.239478,,,,,,1
2332,611,"Frye Rd and Lawrence St",,38.737510,-77.115330,,,,,,1
2333,6110,"Silverbrook Rd and Indian Paintbrush Way",,38.721677,-77.239860,,,,,,1
2334,6116,"Rolling Rd and Terra Grande Ave",,38.734881,-77.208546,,,,,,1
2335,6118,"Saratoga Shopping Ctr",,38.739841,-77.211340,,,,,,1
2336,6120,"Fullerton Rd and Twist La",,38.742334,-77.208297,,,,,,1
2337,6124,"Fullerton Rd and Cluny Ct",,38.742454,-77.208536,,,,,,1
2338,6131,"Abbot Rd and Wills Rd",,38.715927,-77.149854,,,,,,1
2339,6132,"Gunston Rd and Twelfth St",,38.695836,-77.144482,,,,,,1
2340,6135,"Belvoir Rd and 18Th St",,38.691977,-77.136502,,,,,,1
2341,6136,"Belvoir Rd and 12Th St",,38.697791,-77.139354,,,,,,1
2342,6137,"Belvoir Rd and 6Th St",,38.703470,-77.141180,,,,,,1
2344,614,"Lawrence St and Oaklake Ct",,38.738530,-77.109640,,,,,,1
2345,6140,"Dulles Airport",,38.953619,-77.446294,,,,,,1
2346,615,"Lawrence St and Lakepark Dr",,38.739070,-77.107660,,,,,,1
2347,6153,"Patriot Ridge",,38.746813,-77.188177,,,,,,1
2348,6154,"Fort Belvoir North Area",,38.755546,-77.195935,,,,,,1
2349,6155,"Saratoga P&R",,38.745788,-77.209763,,,,,,1
2350,6156,"Colshire Meadow and Old Meadow",,38.922674,-77.210359,,,,,,0
2351,6158,"New Guinea Rd and Colony View Dr",,38.799761,-77.300745,,,,,,1
2353,6162,"Wiehle Metro South",,38.946783,-77.339293,,,,,,1
2354,6165,"Mclean Metro",,38.924601,-77.207962,,,,,,0
2355,6172,"Wall Rd and Centreville Rd",,38.915485,-77.420526,,,,,,1
2356,6175,"Pohick Rd and Alban Rd",,38.723532,-77.209561,,,,,,1
2357,6177,"Fullerton Rd and Boudinot Dr",,38.742619,-77.193705,,,,,,1
2358,6179,"Fullerton Rd and Angus Ct",,38.742736,-77.203543,,,,,,1
2359,6181,"Sunset Hills Rd and Isaac Newton Sq (West)",,38.951456,-77.340908,,,,,,1
2360,6193,"Vienna Metro North Bay F",,38.879150,-77.271338,,,,,,1
2361,6196,"Alban Rd and Mazzello Pl",,38.728527,-77.204331,,,,,,1
2362,6200,"Cinder Bed and Newington",,38.734491,-77.184027,,,,,,0
2364,6202,"Backlick Rd and Barta Rd",,38.756950,-77.184414,,,,,,1
2365,6204,"Lewinsville Rd and Balls Hill Rd",,38.932433,-77.199842,,,,,,1
2366,6206,"Farm Credit Administration",,38.932098,-77.202343,,,,,,1
2368,621,"Pole Rd and Keeler St",,38.731310,-77.115880,,,,,,1
2373,6215,"Tysons Corner Metro Bay B",,38.920668,-77.222104,,,,,,1
2374,6220,"Old Courthouse Rd and Battery Park St",,38.917684,-77.240641,,,,,,1
2375,6222,"Old Courthouse Rd and Pine Valley Dr",,38.919757,-77.247108,,,,,,1
2376,6224,"Creek Crossing Rd and Old Courthouse Rd",,38.922960,-77.258125,,,,,,1
2377,6225,"Church St and East St",,38.909620,-77.257946,,,,,,1
2378,6226,"Beulah Rd and Ayr Hill Ave",,38.908991,-77.260526,,,,,,1
2379,6228,"Beulah Rd and Delancey Dr",,38.920084,-77.269020,,,,,,1
2380,6229,"Beulah Rd and Abbotsford Dr",,38.921689,-77.270162,,,,,,1
2381,6230,"Trap Rd and Old Courthouse Rd",,38.930340,-77.270813,,,,,,1
2382,6231,"Trap Rd and Gelding La",,38.932543,-77.266344,,,,,,1
2383,6232,"Cedar and Amanda Pl",,38.887691,-77.242676,,,,,,1
2385,6249,"Park St and Elmar Dr",,38.896570,-77.254006,,,,,,1
2386,6253,"Air&Space Museum and Udvar-Hazy Ctr",,38.910750,-77.443140,,,,,,1
2387,6257,"Mark Center Transit Center",,38.831909,-77.116752,,,,,,1
2389,631,"Sherwood Hall La and Fordson Rd",,38.743060,-77.082050,,,,,,1
2390,635,"Fordson Rd and Beechcraft Dr",,38.754229,-77.086023,,,,,,1
2391,636,"Fordson Rd and Joseph Makell Ct",,38.747090,-77.081380,,,,,,1
2392,638,"Sherwood Hall La and Hollindale Dr",,38.751620,-77.058610,,,,,,1
2393,6475,"Deepford St and Walles St",,38.783440,-77.166400,,,,,,1
2394,640,"Parkers La and Hinson Farm Rd",,38.739450,-77.074450,,,,,,1
2395,645,"Sherwood Hall La and Midday La",,38.746910,-77.066310,,,,,,1
2396,648,"Sherwood Hall La and Friars Ct",,38.744090,-77.074200,,,,,,1
2397,6468,"Franconia Rd and Beulah St",,38.782140,-77.145260,,,,,,1
2398,652,"Richmond Hwy and Ladson La",,38.740200,-77.087360,,,,,,0
2399,653,"Richmond Hwy and Buckman Rd",,38.729150,-77.107510,,,,,,0
2400,657,"Rose Hill Dr and Greenhaven Pl",,38.785150,-77.121190,,,,,,1
2401,6469,"Crown Royal Dr and High Meadow Rd",,38.788484,-77.138523,,,,,,1
2402,665,"Buckman Rd and Janna Lee Ave",,38.739120,-77.094350,,,,,,1
2403,666,"Tamarind St and Laramie Pl",,38.741110,-77.097030,,,,,,1
2404,671,"Russell Rd and Keswick Rd",,38.737180,-77.103390,,,,,,1
2405,673,"Lawrence St and Russell Rd",,38.739900,-77.105380,,,,,,1
2406,6470,"Franconia Rd and Westchester St",,38.785911,-77.123062,,,,,,1
2407,687,"Broadmoor St and Derth Ct",,38.745340,-77.137110,,,,,,1
2408,688,"Belle View Blvd and Williams Dr",,38.772070,-77.068050,,,,,,1
2409,689,"Belle View Blvd and Swarthmore Dr",,38.772340,-77.067080,,,,,,1
2410,698,"Vantage Rd and Stream Bed Way",,38.769690,-77.107120,,,,,,1
2411,699,"Dartmouth Dr and Duke Dr",,38.768820,-77.067180,,,,,,1
2412,702,"Huntington Ave and Fifer Dr",,38.793440,-77.069210,,,,,,0
2413,703,"Huntington Ave and Foley St",,38.792033,-77.067084,,,,,,0
2414,704,"Huntington Ave and Old Richmond",,38.790661,-77.065073,,,,,,0
2415,705,"Huntington Ave and Richmond Hwy",,38.789970,-77.064360,,,,,,0
2416,708,"Huntington Ave and Blaine Dr",,38.794050,-77.070170,,,,,,0
2417,709,"Broadmoor St and Hayfield Rd",,38.746370,-77.135020,,,,,,1
2418,712,"Kingsbury Rd and Helmsdale La",,38.750880,-77.129840,,,,,,1
2419,715,"Vantage Dr and Vantage Ct",,38.764130,-77.107970,,,,,,1
